ingredient,AIC,Artusi,total_usage,artusi_freq,aic_freq,freq_diff
chicken neck,0.0,2.0,2.0,0.25316455696202533,0.0,-0.25316455696202533
black grape must,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
cherry,0.0,2.0,2.0,0.25316455696202533,0.0,-0.25316455696202533
chard or spinach,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
buffalo mozzarella,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
fino or superfino rice,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
donkey meat,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
black gaeta olive,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
beef muscle,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
chicken heart,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
almond nougat,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
cornstarch,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
fine-grain semolina,0.0,2.0,2.0,0.25316455696202533,0.0,-0.25316455696202533
almond flour,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
beef brisket,2.0,0.0,2.0,0.0,0.07695267410542517,0.07695267410542517
sliced almond,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
scampo,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small fish soup,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sirloin,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sirloin steak,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
scented geranium leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
slightly greenish garden lemon,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
bread (soft inner part),0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
schille,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sea anemone,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small chard,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
broccoli floret,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sea truffle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
slice of minced lardo,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
broccioli,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
small bird,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
brandy or rum,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
skate fillet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
broccoletti (branching broccoli),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
broccoli or cauliflower,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
breading material,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
silene shoot,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
seasoning,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
selargius caper,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bread pith,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
semi-aged cow's milk cheese,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sheep's milk,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
breton,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sheep tripe,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sheep rib,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
semi-aged pecorino cheese and peretta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bread starter,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sfrizzoli,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
breadcrumb (from the soft part of the bread),0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
semolina or breadcrumb,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
breadcrumbs from a stale roll,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
semi-aged pecorino sardo,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
semi-cured salsiccia,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
brined black olive,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
seasonal wild green,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sicilian green olive,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bread mush with milk,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
shrimp tail,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bread center,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sea urchin pulp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bread crostini,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sea urchin roe,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
semolina base (from recipe #230),0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
short ridged pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bread crumb porridge,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
short macaroni,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
shi drum,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
bread crust,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bread cube,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
shelled borlotti bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
seasonal vegetable,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bread dough starter,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
seafood mix,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
fruit jam,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small fresh onion,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spicy sila salami,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spicy salami,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spicy provolone,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spicy gorgonzola,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spicy fresh salsiccia,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"spices (nutmeg, cloves)",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boneless and rolled calf's head,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spianata bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spelt linguine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boneless beef shank,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
boneless bovine foot,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sparnocchie,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
boneless duck meat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sparkling water,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spanish red anchovy,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spanish bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spaghettini,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spaghetti alla rustica sauce,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
boneless lamb,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spadona pear,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boneless lamb leg,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sourdough bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spicy sauce,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
bone,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small hake,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bolognese-style sauce,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
stewed small bird,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
boiled beetroot,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
starling,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
boiled chestnut,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boiled fine fish,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
star anise,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
stale whole wheat bread,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
stale sandwich bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
stale focaccia,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
boiled ham bone,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
stale bread or breadstick,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
stale black bread,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boiled salted cod,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sprinkles (diavolilli),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boiled spinach,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spongy bone broth,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
spongy bone,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sponge cake (pandispagna),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boiled tripe,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
bolognese mostarda,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
spiny lobster,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sour fresh cheese,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sour cream,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
boneless lean hare meat,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
boneless lean veal,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
smoked scamorza,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smoked sausage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smoked salmon trout,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
brovada carnica (“vis’cie”),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boston lettuce,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bottarga,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smoked pork hock,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smoked pork,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boudeun,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smoked goose breast,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bouillon broth,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small wooden stick,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
bran,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
small shallot,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small scampi,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small round artichoke,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small pickled gherkin,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
brandy or cognac,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
small meatball,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small light zucchini,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
small intestine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
borage and cardoon,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smooth penne,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smooth-hound and/or moray eel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boneless veal,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sorrel leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boneless mutton leg,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
soppressa,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sole fillet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boneless pork shoulder,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
soft-shell crab,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boneless rabbit,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
soft pork ciccioli,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
soft clay,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
soffritto vegetable,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smooth-hound shark,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
soffritto mix,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sodium bicarbonate,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
soave wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
soaked wheat,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
boneless veal breast,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
soaked salted cod fillet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
bonito slice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
soaked baccalà,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
smooth-leaf escarole,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
borlotti or cannellini bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sardinian sausage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
brown butter,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ricotta or raviggiuolo cheese,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
river crayfish,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cavatelli,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ripe white or black grape,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ripe white grape,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ripe pomegranate,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ripe garden lemon,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
caviar,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
ridged macaroni,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ricotta salata,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ricotta mustia,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
river prawn,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
caviar crouton,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
cayenne pepper,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
celery or other green,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
centerbe liqueur,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ricciolotta francese (lampredotto),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
repa or brovada,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
rendered lard,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
centopelli tripe,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
remilled durum wheat semolina,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
river eel,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roast beef,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
brussu,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
caul fat (omento),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
rose apple,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
rooster,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
romanesco broccoli,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
romanesco artichoke heart,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roman mint leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roman broccoli,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
caul fat (omento or rezza),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
rolled pork rind,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roe deer offal,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roe deer leg,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roast chicken white meat,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
robiola di roccaverano,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
robinia flower (or acacia),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roasted pork,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roasted coffee bean,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
roasted chicken breast,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
cauliflower floret,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roasted beef,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
roasted barley,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
cavallucci,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ceylon cinnamon,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
reginette pasta,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
redcurrant jelly,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
chianti wine,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chervil,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
rainwater or spring water,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
ragù sauce,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chervil leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chestnut honey,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chestnut leaf,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
rabbit leg,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
rabbit kidney,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
rabbit hindquarter,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
quince preserve,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
chanterelle mushroom,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
quince peach,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
chicken comb and wattle,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
quicklime,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
queen carp,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"chicken combs, wattles, and unlaid egg",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
quagliata,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
puzzone di moena,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
purple turnip,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chicken foot,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
"raisins, pine nuts, and candied fruit",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
raspadüra,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cherry pit kernel,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
cherry pepper,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chard or curly white cabbage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
red port,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
"chard, spinach, or wild herbs",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cheese (tilsiter and graukäse),1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
chemical rennet,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cherry acquavite,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
red bean,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
red apple,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ready-made gelatin,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
ready-made aspic,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
re-milled durum wheat semolina,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cherry laurel berry,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
raw tripe,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
raw potato,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
raw meat scrap,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
raw chicken breast,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
ravisse,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
cherry laurel leaf,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
"raspberry, redcurrant, or strawberry jam",1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
rose petal,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
rose water,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
catalogna chicory top,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
san domingo coffee bean,0.0,1.0,1.0,0.12658227848101267,0.0,-0.12658227848101267
sardinian fregola,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
calabrian broccoli,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
saporita spice mix,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
calabrian oval orange,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
santoreggia sausage,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
sant'andrea rice,1.0,0.0,1.0,0.0,0.038476337052712584,0.038476337052712584
